Iter	LnL	TL	Alpha
114700	-4529.758887098036	3.7425843124712634	1.017223569299145
114800	-4533.59401990612	3.8536608796953744	1.0120525634129143
114900	-4532.414421030237	3.7611046864082316	1.0120525634129143
115000	-4544.147099761993	3.5657698554201804	1.0120525634129143
115100	-4543.1893601104875	3.805921510884077	0.9933053329831238
115200	-4544.552447865894	3.5871293210394763	1.187005739090839
115300	-4544.243262039389	3.7353942299055864	1.187005739090839
115400	-4545.783759146163	3.6598334404153197	1.187005739090839
115500	-4542.413557178184	3.428801975645379	1.2207984497099158
115600	-4543.6119875906315	3.4104600271668106	0.996027670495807
115700	-4530.174301674761	3.6961481921576955	1.2421625299947143
115800	-4537.04647444092	3.676557434509982	1.221128343654931
115900	-4539.145157814688	3.569700211272479	1.221128343654931
116000	-4533.12293913739	3.482241435264517	1.238223496471193
116100	-4538.743079145182	3.9272558383439935	0.9508110146070952
116200	-4543.578976950009	3.917978671821731	0.9508110146070952
116300	-4534.391055591743	3.9265168981232743	0.9795943003517192
116400	-4533.456096492827	3.7826449557202455	0.9795943003517192
116500	-4535.234267081571	3.987777349408854	0.9795943003517192
116600	-4533.364739641629	3.8009856215408164	0.9795943003517192
116700	-4536.7609374363465	3.660519542767731	0.9710984875756301
116800	-4535.135363559681	4.097914144077233	0.9710984875756301
116900	-4535.9647904738795	3.925370262293841	1.2220563314461201
117000	-4530.355700385888	3.8592437799730597	1.2220563314461201
117100	-4524.475222843116	4.057525124339441	1.2427701607673687
117200	-4529.433930534698	4.091998451119473	1.2427701607673687
117300	-4532.077994442348	3.7119907685148426	1.0263934158197254
117400	-4535.529172703593	3.868692107890065	0.9675965496023836
117500	-4537.06542766918	3.7395714951986134	1.0210273781704753
117600	-4536.200667519728	3.736583167841247	1.0210273781704753
117700	-4532.759204288024	3.478809109081194	0.9745462744480231
117800	-4532.0918924602065	3.5179961477906603	0.9745462744480231
117900	-4530.07729103499	3.4637481441788434	1.002059203339005
118000	-4524.350364305485	3.701060057254132	1.002059203339005
118100	-4535.221709799022	3.548552522141222	0.937873488056136
118200	-4525.132150434025	3.5103148281156487	0.9556330335315988
118300	-4526.705603102868	3.680774779459533	1.1565773773475896
118400	-4522.6081986113995	3.7565809922586344	1.2018642717228873
118500	-4526.254646082696	3.694994551008955	1.2171291168353224
118600	-4524.438961125918	3.8906503120241975	0.9704589134902379
118700	-4523.33889419102	3.9940937772257907	0.9704589134902379
118800	-4518.818982266041	4.054285105430148	1.2433314926249766
118900	-4523.145985031393	3.861244900346125	1.2181749678019647
119000	-4521.2250020882375	3.8748521393573405	1.2181749678019647
119100	-4523.868321232464	4.123514108689088	0.9630438861739398
119200	-4520.6705768110405	4.168773293432429	0.9568581625754244
119300	-4519.958350807281	4.324322653464494	0.9568581625754244
119400	-4528.415727575271	4.1091826480635385	0.9568581625754244
119500	-4527.276368000139	4.373205219189149	1.283130582161596
119600	-4524.477693605357	4.106455360352952	0.9373604794561676
119700	-4521.912609156564	4.134957621112776	0.9426297032427723
119800	-4535.55865157798	4.053620607095659	1.2838306120554281
119900	-4530.104472757186	3.7586060905181644	1.0412945976259518
120000	-4529.785125464221	3.672602220701615	0.9867903006706618
120100	-4524.484294412525	3.776629125078581	0.9962301782273612
120200	-4525.295181343684	3.698276701224294	0.9962301782273612
120300	-4527.864332771995	3.671462036869265	0.9962301782273612
120400	-4526.48112125567	3.66508731075529	1.007984674341849
120500	-4529.7124225659545	3.650423639059482	1.007984674341849
120600	-4522.9812397558135	3.6227364694325592	0.9881640797539625
120700	-4520.750798313695	3.623759689822342	1.1834135795660192
120800	-4520.841877136319	3.7750123451870836	1.1834135795660192
120900	-4524.665045922005	3.5310331926737213	1.1834135795660192
121000	-4521.656739884085	3.4900047631465068	0.9901024571800872
121100	-4528.562366084243	3.629181246161875	1.2203123930224267
121200	-4526.518953882839	3.6309164579628312	1.2125354117003306
121300	-4529.8152363644	3.646993706914079	1.0121603074564562
121400	-4529.156148383267	3.5985716404761936	1.2206148495231175
121500	-4526.625311497005	3.703097165505522	1.0094656576545575
121600	-4530.249343503135	3.615364029965943	1.204153207503653
121700	-4533.261983289291	3.620504140401125	0.9191062177037818
121800	-4531.15490979004	3.7367058049861184	1.0046596858866215
121900	-4539.158288751689	3.9499090914945616	0.9730161508168932
122000	-4537.220689429978	3.831109905549773	0.9485890957341735
122100	-4541.29112000764	3.703130756588912	1.0091042290334593
122200	-4541.442514092016	3.7648566058426653	1.0091042290334593
122300	-4532.120581259704	3.5496966604772275	1.0091042290334593
122400	-4532.456503381311	3.712190209055413	1.0091042290334593
122500	-4533.801939458664	3.6453103652646943	1.0091042290334593
122600	-4534.039848380391	3.5310552662245263	0.9985883491021567
122700	-4535.673124379317	3.398034034121007	0.9985883491021567
122800	-4538.035686929749	3.461236316144037	1.2171543755043888
122900	-4530.124898269905	3.475430718662786	1.2171543755043888
123000	-4536.820787574137	3.4859123643158307	1.251117850728756
123100	-4535.852935619571	3.638728529409964	1.251117850728756
123200	-4539.615085761319	3.9385729946050394	1.251117850728756
123300	-4535.168364078405	4.027839607726617	0.9896348199829268
123400	-4531.19195267844	4.196943656530934	0.9896348199829268
123500	-4549.539994883068	4.141835912163228	1.2463812557633098
123600	-4542.117174945213	4.327258384208193	1.2463812557633098
123700	-4543.862732354771	4.110947206792252	1.2463812557633098
123800	-4536.9694064743135	4.001978107591734	0.9934839487641439
123900	-4548.548725111234	4.1063733287103465	0.9934839487641439
124000	-4545.104611551988	4.0798757538359895	0.9934839487641439
124100	-4540.608752185999	3.8191937570146526	0.9934839487641439
124200	-4542.040961466097	3.937699466733439	0.9934839487641439
124300	-4548.073259704301	3.891120106799479	0.9934839487641439
124400	-4546.781727353639	4.048320132001382	1.230682978524312
124500	-4536.384608499206	4.188166008453732	0.9807072930579883
124600	-4540.224586979906	4.288231550574641	0.9807072930579883
124700	-4534.163839099958	4.351790159273636	0.9795177469329518
124800	-4530.993442794003	4.16379713833853	0.9795177469329518
124900	-4535.5570761599665	4.239862907929027	1.2135816676169815
125000	-4535.654621213929	3.835580518063209	1.2135816676169815
125100	-4536.58862388218	3.3652324408446788	1.2135816676169815
125200	-4537.252758625854	3.4769110390804023	0.9980844235547048
125300	-4541.669769060251	3.5637889141918184	0.9980844235547048
125400	-4538.586919996771	3.664764951339574	0.995017052449793
125500	-4539.239184343485	3.657093019335818	0.995017052449793
125600	-4544.165862828824	3.783995614386742	0.995017052449793
125700	-4539.754091460558	3.7881000558330085	0.995017052449793
125800	-4531.698596995904	3.6124056099115815	0.995017052449793
125900	-4530.181008001556	3.5983771793139088	0.995017052449793
126000	-4536.498663608117	3.909233266467792	0.995017052449793
126100	-4537.942192307631	3.8869360871439174	0.995017052449793
126200	-4564.047807238405	3.774033677044856	0.995017052449793
126300	-4557.685658467049	4.212685738197697	0.9704047772806581
126400	-4551.590243723978	4.404661155024894	0.9704047772806581
126500	-4535.933815459204	4.628040855067979	0.9704047772806581
126600	-4541.480149409645	4.397954111323486	0.9704047772806581
126700	-4539.9953885942505	4.496459945114819	1.2688086269688819
126800	-4539.389601912734	4.1495570405715325	0.9765296113179253
126900	-4537.203153514449	4.018523021529882	0.9765296113179253
127000	-4531.61061362826	3.9068665314347477	0.9765296113179253
127100	-4535.536632374375	3.6407673731340897	0.9761713119967494
127200	-4533.920978585931	3.6950195313211114	0.9761713119967494
127300	-4538.906327007213	3.8470194007551055	0.9761713119967494
127400	-4541.867760379828	3.855252424558174	0.9761713119967494
127500	-4538.2154653328	4.156248747152663	0.9761713119967494
127600	-4539.635804461099	4.16355460009974	1.0047889547041764
127700	-4531.827091694781	4.394844859716786	0.9592912628435655
127800	-4534.247862756696	4.406559548172769	0.95096869372182
127900	-4533.430013537847	4.17534996404533	0.95096869372182
128000	-4544.57378287031	4.2561729851298296	0.95096869372182
128100	-4572.830593191455	4.108570979248846	0.95096869372182
128200	-4563.969752502362	3.712201121162545	1.23081840045434
128300	-4564.821225589144	3.6677993297867957	1.23081840045434
128400	-4541.4441183448835	3.781481634772445	1.23081840045434
128500	-4533.096666389776	3.6340609378563613	0.9997169791842484
128600	-4535.703509296984	3.4807176628194787	0.9932661821449692
128700	-4536.371903607522	3.5998726104872087	0.9932661821449692
128800	-4533.435636433231	3.6738035082798923	0.9941440336935587
128900	-4530.876129677148	3.765549641275822	0.9941440336935587
129000	-4530.529336192847	3.9032521289632514	0.9941440336935587
129100	-4536.551048494716	3.8059951037287085	1.2082820195862893
129200	-4547.696975065553	3.6779528746414236	1.2082820195862893
129300	-4546.696257379068	3.9496682197316013	1.2082820195862893
129400	-4548.3777186275365	3.8501457453578207	1.0037578479907558
129500	-4548.127337493132	3.8500648570563447	1.2001475725067634
129600	-4546.4342473316765	3.7346384808750575	1.2001475725067634
129700	-4537.230358071424	3.7635050795211926	1.2001475725067634
129800	-4533.960429647424	3.620758847618053	0.9954154238522315
129900	-4530.431991356451	3.594048729587661	0.9924038237323526
130000	-4531.614552384957	3.7967965287882173	0.9924038237323526
130100	-4540.902267586438	3.9141739765812327	1.2519646749268911
130200	-4532.590119316373	3.6563093158230675	1.0217727203640332
130300	-4529.462391410796	3.6034383146291464	1.210193638610613
130400	-4529.905258687031	3.635690392086187	0.9436407774828239
130500	-4533.233983921738	3.5704324248704697	0.9436407774828239
130600	-4536.150696639324	3.634208960925678	0.9436407774828239
130700	-4543.590219706179	3.6944036671382112	0.9436407774828239
130800	-4541.3249918169	3.7440424613826	1.2423904966038357
130900	-4538.3958368540425	3.642024813046788	1.2237205591309026
131000	-4539.790038089017	3.542757705724628	1.2237205591309026
131100	-4540.902956550698	3.507969520711391	1.2237205591309026
131200	-4547.691568708693	3.62259618677936	1.2237205591309026
131300	-4545.973076736385	3.902706588810742	1.2237205591309026
131400	-4545.697819323113	3.806375653162908	1.2237205591309026
131500	-4547.298193929666	3.935076600670322	1.2413496202577237
131600	-4541.273742482343	4.106184782230291	1.2413496202577237
131700	-4541.135746148476	4.335373228352605	1.2413496202577237
131800	-4539.470464952168	4.203967475815167	0.9375284879971052
131900	-4537.41023563311	4.100183444151495	0.9375284879971052
132000	-4540.685786076336	4.524841800434595	0.9513868284998593
132100	-4540.728271423288	4.296715066577016	1.2354032947844047
132200	-4540.730851575381	4.403100783805106	1.2354032947844047
132300	-4534.693307999651	4.4749154105280455	1.2354032947844047
132400	-4539.880376457433	4.436729435579798	1.2119918292587095
132500	-4536.049214936781	4.620891435205965	0.9801282503605327
132600	-4554.04780135191	4.624154935924431	0.9801282503605327
132700	-4554.3635261964155	4.098540013843938	0.9593137043339918
132800	-4560.658431595214	4.158131617612737	0.9593137043339918
132900	-4556.11915116552	4.275113284026413	0.9593137043339918
133000	-4551.059801444405	4.177242460775272	0.9593137043339918
133100	-4547.870476274454	4.224416821391532	1.2582262860621027
133200	-4546.8367992064805	4.262295464737084	0.9162577516657205
133300	-4542.704498461346	4.21703625903965	0.9162577516657205
133400	-4537.278188343918	3.8392794239675676	0.9615952168294201
133500	-4540.05799558219	3.87516381849063	0.9615952168294201
133600	-4534.016296417445	3.769941251190446	0.9641603421932223
133700	-4535.88015193209	3.6991561620449858	1.022088980018557
133800	-4533.587515034449	3.8347078460380746	1.1961859982742038
133900	-4537.625468528335	3.657752536839172	1.1961859982742038
134000	-4535.569184723636	3.461896388901721	0.9675395952694812
134100	-4535.304244220923	3.7884064388146825	0.9675395952694812
134200	-4536.866733483408	3.756874507107848	0.9675395952694812
134300	-4536.467257685694	3.765006216753507	0.9675395952694812
134400	-4539.489865973947	3.793914436487496	1.2499112830620287
134500	-4541.318012203795	3.526004858573742	1.2499112830620287
134600	-4536.928395184803	3.864621547960282	1.2499112830620287
134700	-4539.761555444722	4.028916938116775	1.2499112830620287
134800	-4537.992546402793	3.9618868074757856	1.2499112830620287
134900	-4545.799649844806	3.9456425082244557	1.2499112830620287
135000	-4541.057612129179	3.9806553355637644	1.2499112830620287
135100	-4541.7468931005205	4.183823288297613	1.2499112830620287
135200	-4542.276265317922	4.17132945777278	1.2499112830620287
135300	-4537.46378313693	4.341095268753734	0.9674731360613193
135400	-4535.892528275269	4.271350727986668	0.9061563301582383
135500	-4535.718099770099	4.1944933975895795	0.9362300051913302
135600	-4536.678984982931	4.365082096642455	0.9362300051913302
135700	-4536.18881319932	4.391728150965998	0.9362300051913302
135800	-4533.415309722589	4.161538857481149	0.9362300051913302
135900	-4538.036128219099	3.954484082398743	0.9874385085890691
136000	-4541.953768416422	4.049408257275535	1.0067263297358628
136100	-4542.823239335313	4.15318019505882	0.9161593805265977
136200	-4541.99687594868	4.362907230661204	0.9365516386093949
136300	-4540.2059432069	4.031896712665711	1.2315625847356872
136400	-4531.715872634001	4.091649498414062	0.9450294817073264
136500	-4531.326473680408	3.970768328833857	0.9450294817073264
136600	-4533.137124972345	3.9733873480230186	0.9450294817073264
136700	-4532.540505518144	3.7259308520649688	0.9620708540344708
136800	-4532.1237848392175	3.805214622834805	0.9620708540344708
136900	-4538.222405802085	3.854044866372455	0.9620708540344708
137000	-4533.102848973287	3.9932009919425138	0.9620708540344708
137100	-4541.26401810747	4.041021564457573	0.9620708540344708
137200	-4533.805990696057	3.995709008353042	0.9733768885545384
137300	-4528.106735001533	3.7222782767722693	0.9733768885545384
137400	-4524.410122871806	3.6527578874480264	0.9733768885545384
137500	-4530.802969483835	3.8068833690839425	0.997402164477314
137600	-4528.955786683534	3.9718311863598883	0.997402164477314
137700	-4527.5542874182365	3.494947575869306	1.0067304484316322
137800	-4529.551655276671	3.528500439043246	1.0067304484316322
137900	-4521.349909716001	3.7387532724238675	1.0067304484316322
138000	-4524.221858749024	3.682377634026595	1.2029941638119024
138100	-4528.053275371387	4.192042190093794	1.247979592735436
138200	-4529.654773505418	4.248009884597207	1.247979592735436
138300	-4529.139845441323	4.166431110029018	0.9143288091970353
138400	-4525.96652650595	3.980644572623547	1.196104590031935
138500	-4523.689686454772	3.8444053821274666	0.9914342138182639
138600	-4529.156116377054	3.915974258414974	0.9914342138182639
138700	-4526.647471326618	3.8922834702849483	0.9729026770110265
138800	-4532.113636476835	3.9951959413961693	0.9723911663372338
138900	-4529.230761791643	4.190476697201129	0.9723911663372338
139000	-4523.887678123003	3.9349323080426153	0.9723911663372338
139100	-4535.3401181113995	3.698456666483858	1.220978335064089
139200	-4534.064378076661	3.7259715067523898	0.9900063707907253
139300	-4529.197182157453	3.744399023782126	0.9736165851188385
139400	-4527.798513813761	3.8394106924461227	0.9736165851188385
139500	-4527.06318591219	3.7816483532738228	0.9736165851188385
139600	-4528.213530618826	3.93934057807615	0.9982040890200926
139700	-4522.089233350012	3.847058599501234	0.9982040890200926
139800	-4530.690743684374	3.686011840400705	1.2735695935594138
139900	-4525.564323183646	3.608137096683521	0.9765220925293987
140000	-4524.943458351951	3.8036200310016044	1.0007986990312838
140100	-4527.154968320361	3.8736798277258435	1.0043666161440088
140200	-4525.194575777658	4.162281003506142	0.963401490438793
140300	-4529.70544553175	4.0794039738223224	0.963401490438793
140400	-4531.720768851651	4.141141515984596	0.963401490438793
140500	-4529.688559703968	4.135568116715736	0.963401490438793
140600	-4537.237302563157	3.947843134635522	1.0017533298388148
140700	-4540.078184351925	3.9606948335264702	0.9645450853129185
140800	-4534.806941697203	3.883783966662677	1.226693134247043
140900	-4539.31436374358	3.856204319256624	1.226693134247043
141000	-4532.758901542206	4.109796329564589	0.9407199588432584
141100	-4532.818110239617	4.365661491739761	0.9407199588432584
141200	-4533.926278551595	4.3030406510854915	0.9407199588432584
141300	-4541.446252742836	4.040773399914719	0.8993197253302012
141400	-4548.10736335817	4.206821001723346	1.282930759579484
141500	-4544.775717300108	4.173067222698202	1.217152234109794
141600	-4535.111533532702	4.027900984535231	1.217152234109794
141700	-4532.76331922306	4.0174993021756	0.9916325652863899
141800	-4530.1804297850085	3.981896510343513	0.9721091921014349
141900	-4534.710904065743	4.0230959339634005	0.9721091921014349
142000	-4529.137895953365	3.9268190881050207	0.9721091921014349
142100	-4532.846713086774	3.923182691756367	0.9721091921014349
142200	-4540.84257020171	4.062787886801258	0.9373769178379099
142300	-4536.707107832261	4.107681081406232	0.9373769178379099
142400	-4539.167415694368	4.167568988395799	1.2494976781178793
142500	-4538.749186773201	4.259926378782461	1.244301760366033
142600	-4535.783134804937	4.348932564752999	1.244301760366033
142700	-4533.739361389691	4.354415364237645	1.253547181288285
142800	-4534.935477287262	4.204254830693821	0.9190016659742066
142900	-4535.974822576456	4.233892555200998	1.2091594962733012
143000	-4532.87649073915	4.111414491851966	1.2175867131272695
143100	-4528.25533686513	3.9888891419664136	0.9844728461061999
143200	-4523.807811603996	3.939878964984504	0.9869049295343
143300	-4527.471006159811	3.8215536257966605	0.9869049295343
143400	-4526.840321014959	3.777087764256356	0.9869049295343
143500	-4533.245230829176	3.7555073900266644	0.9869049295343
143600	-4533.500107689364	3.8296479130905676	0.9869049295343
143700	-4532.626679236495	3.747074678318187	0.9869049295343
143800	-4550.000016129879	3.9491054797833893	0.9869049295343
143900	-4540.125100563385	3.903599970746134	1.0101931435227656
144000	-4539.675119247655	3.8921941208329183	0.9705269066084452
144100	-4538.305617053034	4.174978553962923	0.9474556481541366
144200	-4535.970006457322	3.751570045876834	1.0656785935162956
144300	-4532.04841685386	3.714596994678514	1.0748926070681275
144400	-4529.69445752745	3.764604879896538	1.2300232018438735
144500	-4532.423486934081	3.6569401169370876	1.203915567903624
144600	-4537.131762560089	3.5758259944029405	1.203915567903624
144700	-4531.27778219991	3.6604061365583056	1.203915567903624
144800	-4537.834766758951	3.605174700766951	0.9898581581010943
144900	-4534.899859394569	3.7463366816999315	0.9996907629090669
145000	-4529.498729316884	3.7413888042204504	0.9996907629090669
145100	-4533.243769789062	3.8362870113016445	0.9996907629090669
145200	-4540.238185479163	3.606056174307686	1.0364606780044547
145300	-4535.767202846659	3.553808331777726	1.137185438628868
145400	-4540.799612711322	3.4557691253723135	1.225130082403096
145500	-4540.941225389177	3.538593708621589	1.225130082403096
145600	-4540.156451844327	3.5977051002212828	1.0236680845548272
145700	-4539.003162450418	3.679755709658392	1.0236680845548272
145800	-4530.790269692766	3.747062846486742	1.0174354861606631
145900	-4527.014746895131	3.6194589559131813	1.0334799038596088
146000	-4531.158239069396	3.4584107420327728	1.0119846346713002
146100	-4531.384900584003	3.5677688792428164	1.0119846346713002
146200	-4536.667355462028	3.3744368231897157	1.0119846346713002
146300	-4531.294742510937	3.544895404588485	1.0119846346713002
146400	-4529.012742001336	3.5968428693537637	1.0119846346713002
146500	-4528.774771202384	3.7054093049263983	0.9883844517858429
146600	-4526.434033968715	3.5764919680141936	1.0179525503794944
146700	-4527.678445852314	3.784261332631047	1.0179525503794944
146800	-4529.178103691778	3.617786615734339	1.0179525503794944
146900	-4535.135429674134	3.3656326403720525	1.0356939514805903
147000	-4532.672679667396	3.4564881559476204	1.0120242329130216
147100	-4528.14888639904	3.385114702907857	1.0120242329130216
147200	-4533.573214516808	3.3114574484962356	1.0120242329130216
147300	-4541.249036263316	3.2944750392244715	1.024230961776035
147400	-4533.498788786241	3.421515044013024	1.024230961776035
147500	-4532.733470035888	3.535753958712339	0.9992990276682571
147600	-4540.2932685265205	3.4292807430881647	0.9992990276682571
147700	-4536.276950063822	3.513836252366019	0.9992990276682571
147800	-4530.482114316284	3.5893414022188503	0.9992990276682571
147900	-4532.135520187594	3.563299601206963	1.179194830016989
148000	-4529.482482105255	3.6158781936347633	0.9632649039693555
148100	-4531.184667875716	3.5811352987568528	1.0145559030223468
148200	-4530.612723801941	3.577559647945306	1.0237825149925974
148300	-4530.473313606978	3.6802348281243438	1.2084666708885388
148400	-4532.441708391692	3.528683225859262	1.0002199669515983
148500	-4533.019650176909	3.4624557250062082	1.0002199669515983
148600	-4534.077752491746	3.520878616274635	1.2188833217304806
148700	-4527.189912672551	3.667795199773922	1.2087053515896908
148800	-4529.986284145962	3.751366665419249	1.2087053515896908
148900	-4531.9916034247735	3.684377405171249	0.9395530313025328
149000	-4536.055738320172	3.701004301805951	1.0355625984474528
149100	-4527.280027419377	3.606593597103824	1.0355625984474528
149200	-4532.236673816793	3.579349807644024	1.0419716013991702
149300	-4530.0617223251575	3.477630684279596	1.0103875121258046
149400	-4531.38018034065	3.495817646118561	1.0103875121258046
149500	-4529.600766894005	3.7425145838472913	1.0103875121258046
149600	-4531.962746152882	3.820304995023778	1.0103875121258046
149700	-4532.923530244487	3.893020678892872	1.2105246789303046
149800	-4533.103319572862	3.8258254145422073	1.2105246789303046
149900	-4532.616416829411	3.942189417238415	0.9959421743548877
150000	-4529.791070065261	3.9773981161898084	0.9501179412428722
150100	-4530.296979038742	4.107103373244813	1.250055004528939
150200	-4529.19535567508	4.1846203700298075	0.9490879641283103
150300	-4533.155410912553	4.222787691647859	1.250836494187587
150400	-4535.626767364627	4.119418026451409	1.250836494187587
150500	-4528.617105909529	3.98606820804887	0.94831686187987
150600	-4531.783507307748	4.104344463705383	0.94831686187987
150700	-4528.187492825238	3.947549939839088	1.1988047419523167
150800	-4527.23182990325	4.0051155963281175	1.1958255811841025
150900	-4533.321759227541	3.762357365487466	1.1958255811841025
151000	-4536.128517805237	3.6790307415193717	1.2119796186177278
151100	-4531.295977530663	3.5899342330789485	0.9957465809235456
151200	-4529.442417288554	3.6852228253257557	0.9957465809235456
151300	-4532.86325216397	3.8312259468261383	0.9957465809235456
151400	-4528.55463942821	3.664292952832965	1.2371139191487863
151500	-4541.289133754648	3.589575364214906	1.0366741333278462
151600	-4524.164332187471	3.567925105501115	1.0366741333278462
151700	-4531.632060798656	3.745519890901736	1.2034193162760152
151800	-4527.578574160143	3.6430802134242493	0.9923562660540423
151900	-4532.3648969986725	3.8097689268933004	1.0009752552187954
152000	-4531.386890625685	3.747184892245303	1.0009752552187954
152100	-4534.36361593436	3.999834456613355	1.0009752552187954
152200	-4538.769967171812	3.574699753665219	1.0164970084566056
152300	-4532.994635219962	4.071223029606624	1.0363734302411534
152400	-4529.833440693775	3.760797408033409	1.0065630112974586
152500	-4531.161993517181	3.6479493123709212	1.0065630112974586
152600	-4532.48380654191	3.836580656965373	1.0065630112974586
152700	-4531.032684511287	3.9030194313428805	1.1735570112809788
152800	-4527.134423362735	3.86325080608178	1.2698775350881315
152900	-4529.478827153198	3.96094041898973	1.2698775350881315
153000	-4531.552194299278	3.8742700259496585	1.2698775350881315
153100	-4531.509943878833	3.8559451785605767	0.9813009196340855
153200	-4540.292860297045	3.682378214349404	1.0000923331564393
153300	-4541.373387606016	3.5256709425620287	0.9891919246827977
153400	-4544.322171766433	3.6568666337573004	0.9891919246827977
153500	-4543.856647951152	3.615755908166132	1.00503993387517
153600	-4535.356552856963	3.4549070182546644	1.00503993387517
153700	-4536.609097612096	3.51692003484949	1.00503993387517
153800	-4537.010297484232	3.6538342975549436	1.1979041384433058
153900	-4531.121148253851	3.783276003459765	1.2031601803795862
154000	-4535.81017589578	3.7472598583578067	0.9829006965309738
154100	-4530.804784764447	3.6430320497520303	0.9829006965309738
154200	-4534.4630944932715	3.4142063213224834	0.9829006965309738
154300	-4534.702306039925	3.4099660190751826	0.9829006965309738
154400	-4533.63189892248	3.58252255359893	0.9889849855899673
154500	-4531.827911448692	3.6817378409920263	0.9754297122591908
154600	-4532.487297629017	3.6826823433186244	0.9754297122591908
154700	-4538.5525476980265	3.7986678030029335	0.9754297122591908
154800	-4538.492982941699	3.907639769791617	0.9754297122591908
154900	-4542.272093770089	3.4126512911664943	0.9754297122591908
155000	-4540.381496457617	3.719799085041603	0.9754297122591908
155100	-4547.341990435185	3.5641328446488143	0.9754297122591908
155200	-4536.837704995256	3.780638288054968	0.9754297122591908
155300	-4538.4571824988925	3.9501930702994827	0.9754297122591908
155400	-4534.761630152234	3.8948166154310324	0.9754297122591908
155500	-4535.502678749705	3.6633659059623542	0.9754297122591908
155600	-4534.751221639909	3.660616276856641	0.9754297122591908
155700	-4533.972387779205	3.7032953174226937	0.9874205301110871
155800	-4528.745584191922	3.619908770027687	0.9874205301110871
155900	-4529.280884882968	3.6833409576756946	0.9874205301110871
156000	-4526.345870770442	3.984075085554213	0.9703298896753547
156100	-4531.857128369224	3.8237627246321715	1.2426727008005056
156200	-4527.684272443337	3.9008070831569066	1.2426727008005056
156300	-4535.936424550955	3.98538637570161	1.2252579055228425
156400	-4533.558408587723	3.944141889338161	1.2651066643188127
156500	-4530.549112557423	4.1456862162804	1.2651066643188127
156600	-4530.925335819821	4.358806747032139	1.2651066643188127
156700	-4529.372719178762	4.510324074554085	1.2651066643188127
156800	-4534.799364886976	4.321148523431522	1.2651066643188127
156900	-4537.359327547615	4.157374311593488	1.2733423959249799
157000	-4534.330626690035	4.4268170807240566	1.2733423959249799
157100	-4538.34326917076	4.464375820539272	1.2519979387006306
157200	-4535.136913560429	4.462996626408269	1.2519979387006306
157300	-4528.918130982516	4.4176202651879315	1.2519979387006306
157400	-4536.972732571678	4.294056337083466	0.9969052898625997
157500	-4537.411670007555	4.27415792108809	0.9969052898625997
157600	-4535.460830473599	4.330042835028303	0.978255597630298
157700	-4545.950287680231	3.8635006048699023	0.978255597630298
157800	-4539.703358974065	3.8656603300344847	1.1827042334759503
157900	-4530.835498182942	3.811483003294482	1.1848208885858178
158000	-4534.546049847007	3.7973153917604656	1.0095891122014231
158100	-4527.864790746468	3.880000072157733	0.989536234033737
158200	-4526.673512489891	3.725941671470916	0.989536234033737
158300	-4533.976727525904	3.7784528692804025	0.989536234033737
158400	-4537.748829044494	3.4228208151922592	0.989536234033737
158500	-4542.438145293055	3.586829487047773	0.989536234033737
158600	-4536.564091064596	3.4854820963408626	0.989536234033737
158700	-4533.392388754793	3.489216589585162	0.989536234033737
158800	-4537.6501285556915	3.4944309909167437	0.989536234033737
158900	-4534.201515715025	3.6231825051283586	0.989536234033737
159000	-4533.260697201335	4.047641812328328	0.9622350882435806
159100	-4527.437145639108	3.9602336108121277	0.9622350882435806
159200	-4531.905787669028	3.8100169845675484	0.9985836363761121
159300	-4534.713255428342	3.8820477367166024	0.9985836363761121
159400	-4535.362539177551	3.7687109287205303	1.200129860256822
159500	-4527.3506897497045	3.633165330724314	1.0046956621550747
159600	-4527.165738786694	3.6372482759294527	1.0046956621550747
159700	-4526.575054332205	3.463144111364959	1.0020781045760505
159800	-4527.350058993692	3.37992926207333	1.0020781045760505
159900	-4528.687976918196	3.403584182248071	1.0020781045760505
160000	-4536.806989462516	3.4652540718406004	1.0020781045760505
160100	-4536.88865766212	3.279420077332697	1.0020781045760505
160200	-4527.905716086222	3.4875019776380776	1.0020781045760505
160300	-4524.37051550939	3.5543402281977734	0.9989868675748625
160400	-4522.6057095949745	3.6952463883657662	0.9914348113069645
160500	-4525.258540580758	3.8413424602033546	0.9914348113069645
160600	-4527.368713378287	3.8645943336498383	0.9409073153402454
160700	-4530.627728941164	4.043245893983121	1.2245560501923771
160800	-4530.976490747242	4.099524725608681	0.9165845652284
160900	-4532.3742364959635	4.549644325231546	1.2991373726012334
161000	-4527.0444746060875	4.496999982744846	1.2585050770385269
161100	-4529.152326577985	4.771208914258756	1.2592009850797083
161200	-4533.128250511443	4.686888250384881	1.2592009850797083
161300	-4534.85914115751	4.406247216719152	1.2414758729520317
161400	-4534.5172963533505	4.202733520598972	1.2211608315948215
161500	-4532.75159382176	4.108888350026618	1.2211608315948215
161600	-4528.879613950658	3.8170883032264995	1.2154620422595654
161700	-4535.469958873898	3.768818069707813	0.951022443871007
161800	-4543.68740182872	3.709730122755567	0.951022443871007
161900	-4537.668727732988	4.121669183504806	0.951022443871007
162000	-4532.312892699629	4.366734488638522	0.951022443871007
162100	-4538.94734003923	4.130921865434599	0.9680704728067058
162200	-4535.002342881129	3.6914305126053986	0.9783540985602199
162300	-4542.039211648218	3.471033882468221	0.9783540985602199
